DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
220817417,11/21/2022 12:00:00 AM,02/21/2020 12:00:00 AM,905,8,West LA,813,2,354,THEFT OF IDENTITY,0100 1822,55,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,700    HALLIDAY                     AV,,34.0743,-118.4776
231510452,05/24/2023 12:00:00 AM,05/24/2020 12:00:00 AM,1045,15,N Hollywood,1521,2,354,THEFT OF IDENTITY,1822 0100 0928,33,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,6900    ATOLL                        AV,,34.1958,-118.4203
211504819,01/22/2021 12:00:00 AM,07/10/2020 12:00:00 AM,1200,15,N Hollywood,1547,1,510,VEHICLE - STOLEN,,0,,,707.0,GARAGE/CARPORT,,,IC,Invest Cont,510.0,,,,11400    CHANDLER                     BL,,34.1681,-118.379
210608827,04/23/2021 12:00:00 AM,12/15/2020 12:00:00 AM,1400,6,Hollywood,667,1,310,BURGLARY,0358 0344 1822,53,M,W,221.0,PUBLIC STORAGE,,,IC,Invest Cont,310.0,,,,5800    SANTA MONICA                 BL,,34.0944,-118.319
231008104,04/17/2023 12:00:00 AM,04/01/2020 12:00:00 AM,1355,10,West Valley,1011,2,354,THEFT OF IDENTITY,1822,62,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,19500    LEADWELL                     ST,,34.2035,-118.5579
232004501,01/14/2023 12:00:00 AM,01/01/2020 12:00:00 AM,800,20,Olympic,2088,1,310,BURGLARY,0321 0344 0358 1607 1822,48,F,W,221.0,PUBLIC STORAGE,,,IC,Invest Cont,310.0,,,,1800    ARAPAHOE                     ST,,34.0418,-118.2852
230507151,03/24/2023 12:00:00 AM,06/26/2020 12:00:00 AM,600,5,Harbor,511,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0514 0940 1251 1258,13,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956.0,,,,1600    256TH                        ST,,33.7915,-118.3043
221804340,01/08/2022 12:00:00 AM,03/07/2020 12:00:00 AM,1420,18,Southeast,1849,2,354,THEFT OF IDENTITY,0100 1822 0929 0922 0930,34,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,2100 E  114TH                        ST,,33.9315,-118.2349
230718552,12/16/2023 12:00:00 AM,08/17/2020 12:00:00 AM,1730,7,Wilshire,747,2,354,THEFT OF IDENTITY,1822 0100,60,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,1100 S  HIGHLAND                     AV,,34.0557,-118.3406
230514897,10/19/2023 12:00:00 AM,08/19/2020 12:00:00 AM,2145,5,Harbor,585,2,354,THEFT OF IDENTITY,0100,36,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,1100 W  24TH                         ST,,33.7225,-118.3013
221507119,03/11/2022 12:00:00 AM,11/01/2020 12:00:00 AM,400,15,N Hollywood,1545,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0408 1259,16,F,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236.0,,,,12000    HESBY                        ST,,34.1622,-118.3943
231515086,09/20/2023 12:00:00 AM,03/16/2020 12:00:00 AM,1415,15,N Hollywood,1532,2,354,THEFT OF IDENTITY,1501,25,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,5800    LAUREL CANYON                BL,,34.1797,-118.4014
221908685,04/25/2022 12:00:00 AM,03/07/2020 12:00:00 AM,1640,19,Mission,1974,2,354,THEFT OF IDENTITY,0917 0929 0930 0923,19,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,9000    TOBIAS                       AV,,34.2336,-118.4517
231419365,10/26/2023 12:00:00 AM,06/01/2020 12:00:00 AM,1200,14,Pacific,1473,2,354,THEFT OF IDENTITY,0377,33,M,H,710.0,OTHER PREMISE,,,IC,Invest Cont,354.0,,,,7200 W  MANCHESTER                   AV,,33.9599,-118.4237
221507756,03/31/2022 12:00:00 AM,12/05/2020 12:00:00 AM,1200,15,N Hollywood,1522,2,354,THEFT OF IDENTITY,0377,33,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,6600    ATOLL                        AV,,34.1899,-118.4189
221213844,05/24/2022 12:00:00 AM,05/08/2020 12:00:00 AM,1320,12,77th Street,1232,2,354,THEFT OF IDENTITY,0100 0928,31,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,3300 W  60TH                         ST,,33.9872,-118.3277
222104705,01/22/2022 12:00:00 AM,01/22/2020 12:00:00 AM,400,21,Topanga,2128,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),0522,16,M,O,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,812.0,860.0,,,20300    ARMINTA                      ST,,34.2132,-118.5754
221519127,12/30/2022 12:00:00 AM,12/17/2020 12:00:00 AM,1050,15,N Hollywood,1585,2,354,THEFT OF IDENTITY,0928,40,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,4200    ELMER                        AV,,34.145,-118.3768
220505934,02/19/2022 12:00:00 AM,02/19/2020 12:00:00 AM,825,5,Harbor,501,1,330,BURGLARY FROM VEHICLE,1300 1309 0329 0344 1607,33,M,H,108.0,PARKING LOT,,,IC,Invest Cont,330.0,,,,700 W  182ND                        ST,,33.8696,-118.2863
231211752,04/14/2023 12:00:00 AM,11/10/2020 12:00:00 AM,1,12,77th Street,1243,2,354,THEFT OF IDENTITY,0100,27,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,1700 W  64TH                         ST,,33.9814,-118.3068
222109748,05/27/2022 12:00:00 AM,03/28/2020 12:00:00 AM,1745,21,Topanga,2157,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1912,34,M,W,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,956.0,,,,21000    VANOWEN                      ST,,34.1938,-118.5906
210806271,02/26/2021 12:00:00 AM,10/31/2020 12:00:00 AM,1530,8,West LA,857,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1300 0601 1402,0,X,X,203.0,OTHER BUSINESS,,,AO,Adult Other,668.0,998.0,,,1100 S  BEVERLY                      DR,,34.0571,-118.3967
221222580,10/30/2022 12:00:00 AM,06/01/2020 12:00:00 AM,1500,12,77th Street,1267,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 1258 0553,10,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627.0,,,,800 W  83RD                         ST,,33.9636,-118.2871
221418375,10/30/2022 12:00:00 AM,10/30/2020 12:00:00 AM,2025,14,Pacific,1458,2,624,BATTERY - SIMPLE ASSAULT,0400 0342 0444,23,F,H,103.0,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,4900 S  SLAUSON                      AV,,33.9949,-118.4089
231812149,06/19/2023 12:00:00 AM,12/24/2020 12:00:00 AM,955,18,Southeast,1822,2,354,THEFT OF IDENTITY,1202 0100 1822 0930,76,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,100 W  98TH                         ST,,33.9472,-118.2739
211410751,04/30/2021 12:00:00 AM,06/12/2020 12:00:00 AM,930,14,Pacific,1438,2,354,THEFT OF IDENTITY,1501,30,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,3700    VETERAN                      AV,,0.0,0.0
211106748,03/21/2021 12:00:00 AM,01/01/2020 12:00:00 AM,1200,11,Northeast,1107,2,354,THEFT OF IDENTITY,0930 1822,50,F,F,710.0,OTHER PREMISE,,,IC,Invest Cont,354.0,,,,1500    OAK GROVE                    DR,,34.1312,-118.1997
220106363,02/10/2022 12:00:00 AM,10/01/2020 12:00:00 AM,300,1,Central,132,1,121,"RAPE, FORCIBLE",0913 1802 1206 0532 0510 0519 0507 0527 1402,31,F,W,503.0,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,,,,200 S  OLIVE                        ST,,34.0535,-118.2491
221217696,08/13/2022 12:00:00 AM,12/01/2020 12:00:00 AM,1605,12,77th Street,1258,2,354,THEFT OF IDENTITY,0100 0930 1822,56,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,100 E  73RD                         ST,,33.9738,-118.2739
221612433,09/15/2022 12:00:00 AM,12/03/2020 12:00:00 AM,800,16,Foothill,1672,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1402,74,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341.0,998.0,,,11800    PEORIA                       ST,,34.2312,-118.3903
230108364,03/08/2023 12:00:00 AM,12/16/2020 12:00:00 AM,1850,1,Central,166,2,354,THEFT OF IDENTITY,0928,43,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,600    WALL                         ST,,34.0435,-118.2471
231205719,01/30/2023 12:00:00 AM,04/07/2020 12:00:00 AM,1259,12,77th Street,1243,2,354,THEFT OF IDENTITY,0100 0928,20,F,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,6200 S  DENKER                       AV,,33.979,-118.3112
220220118,11/12/2022 12:00:00 AM,11/12/2020 12:00:00 AM,1,2,Rampart,261,2,354,THEFT OF IDENTITY,0100,44,F,O,710.0,OTHER PREMISE,,,IC,Invest Cont,354.0,,,,2200 W  8TH                          ST,,34.0554,-118.2789
221209255,03/24/2022 12:00:00 AM,08/28/2020 12:00:00 AM,1325,12,77th Street,1251,2,354,THEFT OF IDENTITY,0930 0922,46,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,6700    BRYNHURST                    AV,,33.9781,-118.3338
221704329,01/03/2022 12:00:00 AM,06/05/2020 12:00:00 AM,1510,17,Devonshire,1775,2,354,THEFT OF IDENTITY,1822,42,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,9200    ENCINO                       AV,,34.2377,-118.5156
221913658,08/24/2022 12:00:00 AM,03/03/2020 12:00:00 AM,1,19,Mission,1902,2,354,THEFT OF IDENTITY,,41,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,13300    DRONFIELD                    AV,,34.3129,-118.4438
221806506,02/25/2022 12:00:00 AM,08/01/2020 12:00:00 AM,1120,18,Southeast,1864,2,354,THEFT OF IDENTITY,1822 0929,24,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,800 E  116TH                        ST,,33.9292,-118.2604
212009203,05/15/2021 12:00:00 AM,12/05/2020 12:00:00 AM,730,20,Olympic,2069,2,900,VIOLATION OF COURT ORDER,0913 2000,43,M,H,726.0,POLICE FACILITY,,,AO,Adult Other,900.0,,,,1100 S  VERMONT                      AV,,34.0499,-118.2879
230208100,03/26/2023 12:00:00 AM,01/12/2020 12:00:00 AM,1300,2,Rampart,266,2,354,THEFT OF IDENTITY,1822 0100,31,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,700 S  UNION                        AV,,34.0531,-118.2738
231505784,02/13/2023 12:00:00 AM,10/14/2020 12:00:00 AM,2000,15,N Hollywood,1544,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 2000 1243,34,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,5100    LAUREL CANYON                BL,,34.1613,-118.4008
221404692,01/15/2022 12:00:00 AM,11/01/2020 12:00:00 AM,1,14,Pacific,1431,2,886,DISTURBING THE PEACE,1501,56,M,W,101.0,STREET,,,AO,Adult Other,886.0,,,,MAIN                         ST,CLUBHOUSE                    AV,33.988,-118.4703
241804050,01/01/2024 12:00:00 AM,04/01/2020 12:00:00 AM,1506,18,Southeast,1824,2,354,THEFT OF IDENTITY,0930 1822,30,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,9300 S  CENTRAL                      AV,,33.9518,-118.2554
240904134,01/04/2024 12:00:00 AM,03/01/2020 12:00:00 AM,900,9,Van Nuys,926,2,901,VIOLATION OF RESTRAINING ORDER,2038 1501,30,F,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901.0,,,,6700    MURIETTA                     AV,,34.1917,-118.4389
231806065,02/06/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1200,18,Southeast,1827,2,813,CHILD ANNOYING (17YRS & UNDER),0913 1251 1258 0510,11,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813.0,,,,10100    WILMINGTON                   AV,,33.9446,-118.2391
220508966,05/09/2022 12:00:00 AM,10/28/2020 12:00:00 AM,815,5,Harbor,513,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,35,F,H,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,956.0,,,,25000    FRAMPTON                     AV,,33.7978,-118.2999
222106102,02/25/2022 12:00:00 AM,12/13/2020 12:00:00 AM,1430,21,Topanga,2156,2,354,THEFT OF IDENTITY,1822 0377,-1,M,W,101.0,STREET,,,IC,Invest Cont,354.0,,,,6600    TOPANGA CANYON               BL,,34.1904,-118.6059
221419817,11/02/2022 12:00:00 AM,12/04/2020 12:00:00 AM,1005,14,Pacific,1469,2,354,THEFT OF IDENTITY,0100,22,F,B,504.0,OTHER RESIDENCE,,,IC,Invest Cont,354.0,,,,6900    KNOWLTON                     PL,,33.975,-118.3713
210117309,09/22/2021 12:00:00 AM,10/21/2020 12:00:00 AM,1200,1,Central,155,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1501 2021,0,M,O,725.0,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,845.0,,,,200 E  6TH                          ST,,34.0448,-118.2474
220206927,03/08/2022 12:00:00 AM,11/01/2020 12:00:00 AM,1,2,Rampart,236,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0443 0432,37,F,W,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,IC,Invest Cont,930.0,,,,1900 W  COURT                        ST,,34.0682,-118.2663
231611191,08/17/2023 12:00:00 AM,03/01/2020 12:00:00 AM,1200,16,Foothill,1642,2,354,THEFT OF IDENTITY,1202 1822,65,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,10100    HADDON                       AV,,34.2537,-118.421
231512148,07/12/2023 12:00:00 AM,01/01/2020 12:00:00 AM,1545,15,N Hollywood,1548,2,354,THEFT OF IDENTITY,0922 0929 0930 1822,25,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,11000    MAGNOLIA                     BL,,34.1667,-118.3702
221706445,03/08/2022 12:00:00 AM,06/05/2020 12:00:00 AM,2030,17,Devonshire,1723,2,354,THEFT OF IDENTITY,0928,52,F,V,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,10300    VARIEL                       AV,,34.2572,-118.5929
231207678,03/02/2023 12:00:00 AM,05/01/2020 12:00:00 AM,600,12,77th Street,1257,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,104.0,DRIVEWAY,,,IC,Invest Cont,420.0,,,,7600 S  FIGUEROA                     ST,,33.9708,-118.2827
210809259,05/12/2021 12:00:00 AM,12/12/2020 12:00:00 AM,2100,8,West LA,811,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0514,13,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956.0,,,,1600    CHASTAIN PKWY,,34.0755,-118.5479
231709524,05/01/2023 12:00:00 AM,02/01/2020 12:00:00 AM,200,17,Devonshire,1747,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1813 2000 0408 0401,23,F,F,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236.0,,,,16900    BLACKHAWK                    ST,,34.2589,-118.5006
232112798,08/11/2023 12:00:00 AM,08/11/2020 12:00:00 AM,1755,21,Topanga,2146,2,354,THEFT OF IDENTITY,1822 0917 0929 0930 0923,45,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,6900    OWENSMOUTH                   AV,,34.1956,-118.6015
221611892,08/26/2022 12:00:00 AM,04/15/2020 12:00:00 AM,1200,16,Foothill,1605,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0913 1814 0515,13,F,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,815.0,,,,11600    GLADSTONE                    AV,,34.2808,-118.396
220414491,10/20/2022 12:00:00 AM,10/19/2020 12:00:00 AM,2000,4,Hollenbeck,442,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,1000    LORD                         ST,,34.0577,-118.2134
220126052,12/08/2022 12:00:00 AM,09/27/2020 12:00:00 AM,1,1,Central,148,2,354,THEFT OF IDENTITY,0930 1822,31,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,600 E  5TH                          ST,,34.0438,-118.2416
221506014,02/20/2022 12:00:00 AM,02/17/2020 12:00:00 AM,2200,15,N Hollywood,1526,1,510,VEHICLE - STOLEN,,0,,,104.0,DRIVEWAY,,,AA,Adult Arrest,510.0,,,,11500    CALVERT                      ST,,34.1812,-118.3817
221404829,01/18/2022 12:00:00 AM,07/16/2020 12:00:00 AM,300,14,Pacific,1487,1,310,BURGLARY,0344,-1,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,310.0,,,,8600 S  SEPULVEDA                    BL,,33.9598,-118.3962
221509250,05/05/2022 12:00:00 AM,03/01/2020 12:00:00 AM,1200,15,N Hollywood,1585,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 0444,33,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,11100    AQUA VISTA                   ST,,34.145,-118.3725
221421185,12/20/2022 12:00:00 AM,09/22/2020 12:00:00 AM,1200,14,Pacific,1469,2,354,THEFT OF IDENTITY,1822 0930 0929,44,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,7100    ALVERN                       ST,,33.9752,-118.3772
211505747,02/15/2021 12:00:00 AM,08/16/2020 12:00:00 AM,1030,15,N Hollywood,1532,2,354,THEFT OF IDENTITY,0377,28,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,5600    LAUREL CANYON                BL,,34.1797,-118.4014
231006812,02/22/2023 12:00:00 AM,10/27/2020 12:00:00 AM,1945,10,West Valley,1041,1,121,"RAPE, FORCIBLE",0527,30,F,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121.0,,,,5600    CALVIN                       AV,,34.1794,-118.5557
220204516,01/13/2022 12:00:00 AM,08/01/2020 12:00:00 AM,1000,2,Rampart,237,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,710.0,OTHER PREMISE,,,IC,Invest Cont,420.0,,,,200    WITMER                       ST,,34.061,-118.2615
222007542,03/23/2022 12:00:00 AM,03/22/2020 12:00:00 AM,2300,20,Olympic,2014,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0447 0913 1243 1813 2000,35,M,A,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,626.0,,,,4200 W  1ST                          ST,,34.0737,-118.3029
220117108,07/29/2022 12:00:00 AM,12/25/2020 12:00:00 AM,1040,1,Central,147,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 1822 2032 0344,48,F,B,152.0,UNDERPASS/BRIDGE*,,,IC,Invest Cont,440.0,,,,300 E  5TH                          ST,,34.0453,-118.2443
231915417,10/12/2023 12:00:00 AM,06/01/2020 12:00:00 AM,1200,19,Mission,1941,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 0417 0429 0552,4,F,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627.0,,,,10900    MARKLEIN                     AV,,34.2683,-118.4703
231006256,02/27/2023 12:00:00 AM,06/02/2020 12:00:00 AM,1916,10,West Valley,1088,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,50,M,O,108.0,PARKING LOT,,,AO,Adult Other,740.0,,,,16200    VENTURA                      BL,,34.1568,-118.4864
221218637,07/12/2022 12:00:00 AM,08/01/2020 12:00:00 AM,1200,12,77th Street,1203,1,310,BURGLARY,0344 0346 1822 0358,38,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,5000    DENKER                       AV,,33.9994,-118.3108
231716502,10/12/2023 12:00:00 AM,03/10/2020 12:00:00 AM,1347,17,Devonshire,1795,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,37,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341.0,,,,17200    RAYMER                       ST,,34.2243,-118.507
221517779,11/25/2022 12:00:00 AM,10/20/2020 12:00:00 AM,2230,15,N Hollywood,1553,2,354,THEFT OF IDENTITY,0930 0928 1822,25,F,W,710.0,OTHER PREMISE,,,IC,Invest Cont,354.0,,,,4700    BEN                          AV,,34.1558,-118.3943
230206138,02/15/2023 12:00:00 AM,05/27/2020 12:00:00 AM,1200,2,Rampart,216,2,354,THEFT OF IDENTITY,0377 1822 0929 0930,46,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,400    CORONADO                     TR,,34.0721,-118.2723
231013475,09/07/2023 12:00:00 AM,06/07/2020 12:00:00 AM,1020,10,West Valley,1044,2,354,THEFT OF IDENTITY,1822 0922 0929 0925 0930 0928,69,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,18300    HATTERAS                     ST,,34.1774,-118.5308
220515869,11/11/2022 12:00:00 AM,11/06/2020 12:00:00 AM,1200,5,Harbor,564,2,354,THEFT OF IDENTITY,0100 0926,26,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,200 S  CENTRE                       ST,,33.7424,-118.2836
230612659,07/08/2023 12:00:00 AM,06/01/2020 12:00:00 AM,850,6,Hollywood,622,2,354,THEFT OF IDENTITY,1822 0928,45,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,2200    CHELAN                       DR,,34.113,-118.3473
220208449,04/07/2022 12:00:00 AM,01/01/2020 12:00:00 AM,800,2,Rampart,247,2,813,CHILD ANNOYING (17YRS & UNDER),0913 1817 1251 1258 0510 0522,10,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,813.0,,,,400 S  BURLINGTON                   AV,,34.0605,-118.2695
231007020,03/21/2023 12:00:00 AM,08/01/2020 12:00:00 AM,1200,10,West Valley,1049,1,121,"RAPE, FORCIBLE",,16,F,H,503.0,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121.0,,,,6300    WOODLEY                      AV,,34.1822,-118.4836
210709140,05/28/2021 12:00:00 AM,05/28/2020 12:00:00 AM,45,7,Wilshire,743,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510.0,,,,5900 W  OLYMPIC                      BL,,34.0575,-118.3599
211505552,02/10/2021 12:00:00 AM,12/20/2020 12:00:00 AM,1400,15,N Hollywood,1545,1,310,BURGLARY,1601 2004 0344,52,M,W,707.0,GARAGE/CARPORT,,,IC,Invest Cont,310.0,,,,5100    COLFAX                       AV,,34.1649,-118.3921
231805059,01/17/2023 12:00:00 AM,03/15/2020 12:00:00 AM,935,18,Southeast,1841,2,354,THEFT OF IDENTITY,1822 0100 0930 0929,33,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,10400 S  HOOVER                       ST,,33.9423,-118.287
220110263,04/13/2022 12:00:00 AM,04/30/2020 12:00:00 AM,1200,1,Central,134,2,354,THEFT OF IDENTITY,0930 0377,52,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,300 W  3RD                          ST,,34.051,-118.248
231715837,09/28/2023 12:00:00 AM,10/28/2020 12:00:00 AM,800,17,Devonshire,1776,2,662,"BUNCO, GRAND THEFT",0913,65,F,W,501.0,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,662.0,,,,16700    KINZIE                       ST,,34.2485,-118.4965
221810106,04/24/2022 12:00:00 AM,11/18/2020 12:00:00 AM,1,18,Southeast,1841,2,845,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE,1822 1501 2021,-1,X,X,726.0,POLICE FACILITY,,,IC,Invest Cont,845.0,,,,11200    SOUTHWEST                    BL,,33.9334,-118.2886
222107696,04/05/2022 12:00:00 AM,04/15/2020 12:00:00 AM,1200,21,Topanga,2105,2,354,THEFT OF IDENTITY,0377 1822,61,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,8400    TOPANGA CANYON               BL,,34.2224,-118.606
231208669,02/16/2023 12:00:00 AM,07/20/2020 12:00:00 AM,1305,12,77th Street,1256,2,354,THEFT OF IDENTITY,0100 0930 0929 0922,16,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,700 W  73RD                         ST,,33.9736,-118.2858
230215957,07/11/2023 12:00:00 AM,07/11/2020 12:00:00 AM,2255,2,Rampart,236,2,354,THEFT OF IDENTITY,0100 0928,35,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,100 S  MOUNTAIN VIEW                AV,,34.0648,-118.2708
